date;Parc;Usage;Revenu;Service;Operateur
30/06/2023;3612335;51252836;;Voix;Africell
31/01/2018;9442439;288211351,5;;Voix;Airtel
28/02/2018;9576521;273291852,3;;Voix;Airtel
31/03/2018;9709205;322448713,4;;Voix;Airtel
30/04/2018;8229522;347726479,4;;Voix;Airtel
31/05/2018;8295358;376588976,2;;Voix;Airtel
30/06/2018;8241268;384160363,4;;Voix;Airtel
31/07/2018;8226433;399632784;;Voix;Airtel
31/08/2018;8256048;401557943,8;;Voix;Airtel
30/09/2018;8147744;366784704,4;;Voix;Airtel
31/10/2018;8090709;338086218,5;;Voix;Airtel
30/11/2018;8056728;316579494;;Voix;Airtel
31/12/2018;8069969;302733493,7;;Voix;Airtel
31/01/2019;7986041;249134095,5;;Voix;Airtel
28/02/2019;7932534;207812190,9;;Voix;Airtel
31/03/2019;7865154;230578441,9;;Voix;Airtel
30/04/2019;8340995;212076418,3;;Voix;Airtel
31/05/2019;8330986;217625863,3;;Voix;Airtel
30/06/2019;8368434;215867718,6;;Voix;Airtel
31/07/2019;8473876;227025516,9;;Voix;Airtel
31/08/2019;8570478;223462322,2;;Voix;Airtel
30/09/2019;8708282;234618135,1;;Voix;Airtel
31/10/2019;8856322;224679687,4;;Voix;Airtel
30/11/2019;9095443;221903183;;Voix;Airtel
31/12/2019;9300570;238065059,6;;Voix;Airtel
31/01/2020;9470770;215178427,9;;Voix;Airtel
29/02/2020;9656397;207384242,3;;Voix;Airtel
31/03/2020;9723260;229851479,2;;Voix;Airtel
30/04/2020;9718715;206755242;;Voix;Airtel
31/05/2020;9820543;217560365;;Voix;Airtel
30/06/2020;9890014;219004967;;Voix;Airtel
31/07/2020;10113043;239663611;;Voix;Airtel
31/08/2020;10307184;250327665;;Voix;Airtel
30/09/2020;10465370;256373966;;Voix;Airtel
31/10/2020;10526650;270215790;;Voix;Airtel
30/11/2020;10543238;255945618;;Voix;Airtel
31/12/2020;10583837;279284773;;Voix;Airtel
31/01/2021;10658563;267658024;;Voix;Airtel
28/02/2021;10908722;255513463;;Voix;Airtel
31/03/2021;11265306;375403968;;Voix;Airtel
30/04/2021;11671155;318237507;;Voix;Airtel
31/05/2021;12069710;349057336;;Voix;Airtel
30/06/2021;12517987;375403968;;Voix;Airtel
31/07/2021;13018105;353375457;;Voix;Airtel
31/08/2021;13245308;351081456;;Voix;Airtel
30/09/2021;13410521;337513326;;Voix;Airtel
31/10/2021;13501438;345700785;;Voix;Airtel
30/11/2021;13519679;341271689;;Voix;Airtel
31/12/2021;13386208;372681758;;Voix;Airtel
31/01/2022;13333032;354388520;;Voix;Airtel
28/02/2022;13483130;332334650;;Voix;Airtel
31/03/2022;13534448;377554671;;Voix;Airtel
30/04/2022;13534302;380219301;;Voix;Airtel
31/05/2022;13354790;402722659;;Voix;Airtel
30/06/2022;13235968;389129718;;Voix;Airtel
31/07/2022;12677448;404671072;;Voix;Airtel
31/08/2022;12708922;406136782;;Voix;Airtel
30/09/2022;12958149;393401918;;Voix;Airtel
31/10/2022;13211762;410309962;;Voix;Airtel
30/11/2022;13609832;393155834;;Voix;Airtel
31/12/2022;13934147;427902862;;Voix;Airtel
31/01/2023;14149178;401770336;;Voix;Airtel
28/02/2023;14461896;366795307;;Voix;Airtel
31/03/2023;14763426;389507159;;Voix;Airtel
30/04/2023;15029933;385280243;;Voix;Airtel
31/05/2023;15186568;417194499;;Voix;Airtel
30/06/2023;15408021;404414168;;Voix;Airtel
31/01/2018;10630360;386859912,6;;Voix;Orange
28/02/2018;10673945;366833788,9;;Voix;Orange
31/03/2018;10853402;432815988,8;;Voix;Orange
30/04/2018;10904412;399966479,2;;Voix;Orange
31/05/2018;10993829;433165076,1;;Voix;Orange
30/06/2018;11190511;441873935,7;;Voix;Orange
31/07/2018;11263249;486478067,9;;Voix;Orange
31/08/2018;11365744;488821589,4;;Voix;Orange
30/09/2018;11454837;446491683;;Voix;Orange
31/10/2018;11561366;462528478;;Voix;Orange
30/11/2018;11618017;433105591,2;;Voix;Orange
31/12/2018;11648338;414163176,2;;Voix;Orange
31/01/2019;10761899;295838430,6;;Voix;Orange
28/02/2019;10829699;246770046,9;;Voix;Orange
31/03/2019;10855166;273804210,8;;Voix;Orange
30/04/2019;10297210;277133728,6;;Voix;Orange
31/05/2019;10329131;284385541;;Voix;Orange
30/06/2019;10522023;282088061,7;;Voix;Orange
31/07/2019;10710367;311729545,9;;Voix;Orange
31/08/2019;10766061;306836910,5;;Voix;Orange
30/09/2019;10783477;322154996,9;;Voix;Orange
31/10/2019;10814749;324949146,9;;Voix;Orange
30/11/2019;10430825;320933551,4;;Voix;Orange
31/12/2019;10398435;344308107,7;;Voix;Orange
31/01/2020;10587686;317393277,7;;Voix;Orange
29/02/2020;10659682;305896669,4;;Voix;Orange
31/03/2020;10529136;339036376;;Voix;Orange
30/04/2020;10607058;290558718;;Voix;Orange
31/05/2020;10457582;308516473;;Voix;Orange
30/06/2020;10834808;303220034;;Voix;Orange
31/07/2020;11030032;307838685;;Voix;Orange
31/08/2020;11012630;281243643;;Voix;Orange
30/09/2020;10918424;279576027;;Voix;Orange
31/10/2020;10917776;282388707;;Voix;Orange
30/11/2020;10918977;275848567;;Voix;Orange
31/12/2020;11197168;280302485;;Voix;Orange
31/01/2021;11132428;272052942;;Voix;Orange
28/02/2021;11071267;278911846;;Voix;Orange
31/03/2021;10994434;364856576;;Voix;Orange
30/04/2021;11709020;319900152;;Voix;Orange
31/05/2021;12148908;342980370;;Voix;Orange
30/06/2021;12607078;364856576;;Voix;Orange
31/07/2021;12562382;397998891;;Voix;Orange
31/08/2021;12719781;401387437;;Voix;Orange
30/09/2021;12551565;408573717;;Voix;Orange
31/10/2021;12567227;424039613;;Voix;Orange
30/11/2021;12918464;397651309;;Voix;Orange
31/12/2021;13063770;426698707;;Voix;Orange
31/01/2022;13315252;416638682;;Voix;Orange
28/02/2022;13167250;384896260;;Voix;Orange
31/03/2022;13119976;422275721;;Voix;Orange
30/04/2022;13193099;441890857;;Voix;Orange
31/05/2022;13451618;459325535;;Voix;Orange
30/06/2022;14057409;390315845;;Voix;Orange
31/07/2022;14341198;428147128;;Voix;Orange
31/08/2022;14775681;440655020;;Voix;Orange
30/09/2022;15193132;409875102;;Voix;Orange
31/10/2022;15366822;397806836;;Voix;Orange
30/11/2022;15306374;390724368;;Voix;Orange
31/12/2022;15169420;398979335;;Voix;Orange
31/01/2023;14729630;376877485;;Voix;Orange
28/02/2023;14487337;326478108;;Voix;Orange
31/03/2023;14247889;327710362;;Voix;Orange
30/04/2023;14344850;312305675;;Voix;Orange
31/05/2023;14792603;366489811;;Voix;Orange
30/06/2023;14836612;367690085;;Voix;Orange
31/01/2018;35166799;1155861256;70262264;Voix;Tous_resaux
28/02/2018;35430844;1096027141;64892090;Voix;Tous_resaux
31/03/2018;35896672;1293168964;72030818;Voix;Tous_resaux
30/04/2018;34717366;1246013164;69452416;Voix;Tous_resaux
31/05/2018;35065628;1349436553;74690013;Voix;Tous_resaux
30/06/2018;35423619;1376567211;73908543;Voix;Tous_resaux
31/07/2018;35676222;1466629393;76658891;Voix;Tous_resaux
31/08/2018;36062626;1473694619;76810243;Voix;Tous_resaux
30/09/2018;36270268;1346078825;73804701;Voix;Tous_resaux
31/10/2018;36493817;1372152138;74378483;Voix;Tous_resaux
30/11/2018;36588037;1284865238;71095203;Voix;Tous_resaux
31/12/2018;36470600;1228670049;81027670;Voix;Tous_resaux
31/01/2019;35049762;1058292175;86430840;Voix;Tous_resaux
28/02/2019;34918034;882761611;71741756;Voix;Tous_resaux
31/03/2019;34687500;979469953;79238415;Voix;Tous_resaux
30/04/2019;34734341;955671248;75102018;Voix;Tous_resaux
31/05/2019;34626496;980678484;77137707;Voix;Tous_resaux
30/06/2019;35048390;972755829;75998350;Voix;Tous_resaux
31/07/2019;35615633;1049691801;83334061;Voix;Tous_resaux
31/08/2019;36065903;1033216753;84534153;Voix;Tous_resaux
30/09/2019;36481836;1084797586;80664429;Voix;Tous_resaux
31/10/2019;36776842;1103821353;83441676;Voix;Tous_resaux
30/11/2019;36766159;1090180757;80063218;Voix;Tous_resaux
31/12/2019;37123208;1169581902;85674443;Voix;Tous_resaux
31/01/2020;37248354;1075265864;81219011;Voix;Tous_resaux
29/02/2020;37713459;1036317621;77481230;Voix;Tous_resaux
31/03/2020;38073115;1148588415;81129647;Voix;Tous_resaux
30/04/2020;38085951;1002559722;69781396;Voix;Tous_resaux
31/05/2020;38013634;1049094418;73179331;Voix;Tous_resaux
30/06/2020;38545029;1042505922;71565056;Voix;Tous_resaux
31/07/2020;39209513;1099667597;77221029;Voix;Tous_resaux
31/08/2020;39641714;1101302393;80665227;Voix;Tous_resaux
30/09/2020;39895672;1111574675;82043145;Voix;Tous_resaux
31/10/2020;40103887;1139850033;84280254;Voix;Tous_resaux
30/11/2020;40276430;1084194041;79099495;Voix;Tous_resaux
31/12/2020;40798396;1157354374;85091587;Voix;Tous_resaux
31/01/2021;40931505;1112833819;79177182;Voix;Tous_resaux
28/02/2021;41287708;1071561788;74231027;Voix;Tous_resaux
31/03/2021;41595482;1346624521;81616569;Voix;Tous_resaux
30/04/2021;42741283;1209083860;84905306;Voix;Tous_resaux
31/05/2021;43684133;1284670154;85197776;Voix;Tous_resaux
30/06/2021;44786510;1346624521;84098856;Voix;Tous_resaux
31/07/2021;45510921;1346375882;84195251;Voix;Tous_resaux
31/08/2021;46386505;1363974508;84195251;Voix;Tous_resaux
30/09/2021;47199091;1367084273;84098856;Voix;Tous_resaux
31/10/2021;47534663;1374597467;87141980;Voix;Tous_resaux
30/11/2021;46847064;1302514796;86236208;Voix;Tous_resaux
31/12/2021;46885799;1410812337;86236208;Voix;Tous_resaux
31/01/2022;46924530;1344577578;88135252;Voix;Tous_resaux
28/02/2022;46821927;1238785046;80514486;Voix;Tous_resaux
31/03/2022;46645908;1394628212;91082999;Voix;Tous_resaux
30/04/2022;46159453;1410816888;88194581;Voix;Tous_resaux
31/05/2022;46358130;1487757262;93397596;Voix;Tous_resaux
30/06/2022;46876984;1369542536;92139962;Voix;Tous_resaux
31/07/2022;47650901;1455282356;96470385;Voix;Tous_resaux
31/08/2022;48071820;1473943685;96170766;Voix;Tous_resaux
30/09/2022;48449966;1364168505;91709052;Voix;Tous_resaux
31/10/2022;48852709;1364231404;89567721;Voix;Tous_resaux
30/11/2022;49295523;1327176751;84380319;Voix;Tous_resaux
31/12/2022;49844134;1415467317;92541806;Voix;Tous_resaux
31/01/2023;52618874;1349023894;84910953;Voix;Tous_resaux
28/02/2023;53075456;1213878682;78283964;Voix;Tous_resaux
31/03/2023;53674957;1292262241;89232791;Voix;Tous_resaux
30/04/2023;52618874;1187789221;81559596;Voix;Tous_resaux
31/05/2023;53075456;1310069602;84737201;Voix;Tous_resaux
30/06/2023;53674957;1277909160;83140273;Voix;Tous_resaux
31/01/2018;11638542;411612244,4;;Voix;Vodacom
28/02/2018;11703717;390304795,7;;Voix;Vodacom
31/03/2018;11820608;460508713,2;;Voix;Vodacom
30/04/2018;11989642;428895734,6;;Voix;Vodacom
31/05/2018;12128722;464495559,5;;Voix;Vodacom
30/06/2018;12278643;473834323,9;;Voix;Vodacom
31/07/2018;12433353;497163858,8;;Voix;Vodacom
31/08/2018;12609907;499558857,2;;Voix;Vodacom
30/09/2018;12800559;456299148,3;;Voix;Vodacom
31/10/2018;12934964;487593997;;Voix;Vodacom
30/11/2018;12971182;456576614;;Voix;Vodacom
31/12/2018;12829985;436607664,4;;Voix;Vodacom
31/01/2019;12443802;424211793;;Voix;Vodacom
28/02/2019;12336785;353851133,6;;Voix;Vodacom
31/03/2019;12180261;392616249,8;;Voix;Vodacom
30/04/2019;12293537;382391832,5;;Voix;Vodacom
31/05/2019;12164455;392397954,2;;Voix;Vodacom
30/06/2019;12347784;389227869,7;;Voix;Vodacom
31/07/2019;12977520;415069123,8;;Voix;Vodacom
31/08/2019;12789346;408554560,5;;Voix;Vodacom
30/09/2019;12977595;428950653,1;;Voix;Vodacom
31/10/2019;13215084;461025909;;Voix;Vodacom
30/11/2019;13215084;455328729,7;;Voix;Vodacom
31/12/2019;13402194;488491691,2;;Voix;Vodacom
31/01/2020;13513432;454018836,8;;Voix;Vodacom
29/02/2020;13625593;437573382,2;;Voix;Vodacom
31/03/2020;13765935;484978453,8;;Voix;Vodacom
30/04/2020;13801716;430256486;;Voix;Vodacom
31/05/2020;13814195;447561682;;Voix;Vodacom
30/06/2020;13909413;445004641;;Voix;Vodacom
31/07/2020;14100544;470821371;;Voix;Vodacom
31/08/2020;14311795;483272740;;Voix;Vodacom
30/09/2020;14470042;488449544;;Voix;Vodacom
31/10/2020;14610160;497725754;;Voix;Vodacom
30/11/2020;14718070;467223121;;Voix;Vodacom
31/12/2020;14818133;506670033;;Voix;Vodacom
31/01/2021;14904100;486126237;;Voix;Vodacom
28/02/2021;15062176;455970882;;Voix;Vodacom
31/03/2021;15179529;511032055;;Voix;Vodacom
30/04/2021;15252124;483778117;;Voix;Vodacom
31/05/2021;15377316;498184872;;Voix;Vodacom
30/06/2021;15536446;511032055;;Voix;Vodacom
31/07/2021;15821450;507833450;;Voix;Vodacom
31/08/2021;16333217;517058039;;Voix;Vodacom
30/09/2021;16779813;519253241;;Voix;Vodacom
31/10/2021;17047187;514764340;;Voix;Vodacom
30/11/2021;15998796;487824923;;Voix;Vodacom
31/12/2021;15873323;521651466;;Voix;Vodacom
31/01/2022;15701015;496119171;;Voix;Vodacom
28/02/2022;15572775;446921759;;Voix;Vodacom
31/03/2022;15511980;509062676;;Voix;Vodacom
30/04/2022;15700333;501806381;;Voix;Vodacom
31/05/2022;15908923;541572428;;Voix;Vodacom
30/06/2022;16019428;502007647;;Voix;Vodacom
31/07/2022;16102189;530361929;;Voix;Vodacom
31/08/2022;16075301;534155227;;Voix;Vodacom
30/09/2022;16108953;492733485;;Voix;Vodacom
31/10/2022;16341049;490547490;;Voix;Vodacom
30/11/2022;16555622;480441785;;Voix;Vodacom
31/12/2022;16912537;522222156;;Voix;Vodacom
31/01/2023;20008347;511493613;;Voix;Vodacom
28/02/2023;20483424;469331907;;Voix;Vodacom
31/03/2023;21099463;522222156;;Voix;Vodacom
30/04/2023;21430955;440750335;;Voix;Vodacom
31/05/2023;21819101;473733628;;Voix;Vodacom
30/06/2023;21925011;454552070;;Voix;Vodacom
